,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
66,TQBR,2021-12-16,МосБиржа,MOEX,38529,1978802537.6,147.37,146.4,149.49,148.21,148.13,147.75,13357770,148.17,148.17,148.21,1759942835.7,1759942835.7,1759942835.7,0,3,SUR,0.51
67,TQBR,2021-12-15,МосБиржа,MOEX,33318,1840802568.3,147.51,144.6,149.87,145.13,146.1,147.0,12599360,146.04,146.04,145.13,1617346922.3,1617346922.3,1617346922.3,0,3,SUR,-0.72
68,TQBR,2021-12-14,МосБиржа,MOEX,39667,1863727589.5,148.15,138.73,149.5,147.07,146.15,148.06,12752450,146.75,146.75,147.07,1394893391.5,1394893391.5,1394893391.5,0,3,SUR,-0.06
69,TQBR,2021-12-13,МосБиржа,MOEX,32306,1452841366.7,152.15,147.22,153.94,149.2,149.83,148.15,9696580,149.9,149.9,149.2,1240656099.5,1240656099.5,1240656099.5,0,3,SUR,-2.87
70,TQBR,2021-12-10,МосБиржа,MOEX,18410,897912363.9,154.4,150.75,154.74,152.0,152.13,152.53,5902420,152.07,152.07,152.0,808770929.8,808770929.8,808770929.8,0,3,SUR,-1.1
71,TQBR,2021-12-09,МосБиржа,MOEX,23535,1100724393.6,157.0,153.54,157.63,154.5,154.7,154.22,7114260,154.72,154.72,154.5,1017672932.3,1017672932.3,1017672932.3,0,3,SUR,-1.46
72,TQBR,2021-12-08,МосБиржа,MOEX,24381,1320301898.6,160.75,155.15,161.99,155.6,158.36,156.5,8337470,158.43,158.43,155.6,1197452964.7,1197452964.7,1197452964.7,0,3,SUR,-2.33
73,TQBR,2021-12-07,МосБиржа,MOEX,33506,1921108291.2,156.9,152.8,160.62,160.08,157.01,160.24,12235640,156.71,156.71,160.08,1634121597.9,1634121597.9,1634121597.9,0,3,SUR,2.26
74,TQBR,2021-12-06,МосБиржа,MOEX,24105,1144810634.3,158.49,154.0,160.0,156.5,156.77,156.7,7302400,156.74,156.74,156.5,1049915528.9,1049915528.9,1049915528.9,0,3,SUR,-0.7
75,TQBR,2021-12-03,МосБиржа,MOEX,30421,2234826258.4,162.7,157.0,163.42,158.29,159.33,157.8,14025670,159.49,159.49,158.29,2056843379.4,2056843379.4,2056843379.4,0,3,SUR,-1.99
76,TQBR,2021-12-02,МосБиржа,MOEX,26086,1838583616.7,157.9,157.22,161.46,160.51,159.58,161.0,11520000,159.48,159.48,160.51,1687615731.9,1687615731.9,1687615731.9,0,3,SUR,2.41
77,TQBR,2021-12-01,МосБиржа,MOEX,36222,2281779668.4,152.82,152.35,159.14,158.11,156.97,157.21,14539500,156.8,156.8,158.11,1998254277.9,1998254277.9,1998254277.9,0,3,SUR,4.01
78,TQBR,2021-11-30,МосБиржа,MOEX,36907,2909464849.8,150.03,148.74,153.59,151.72,151.08,151.15,19257960,151.1,151.1,151.72,2795595451.4,2795595451.4,2795595451.4,0,3,SUR,-0.6
79,TQBR,2021-11-29,МосБиржа,MOEX,26089,1291374802.2,151.89,151.2,154.13,152.04,152.61,152.07,8462030,152.63,152.63,152.04,1199032874.5,1199032874.5,1199032874.5,0,3,SUR,1.35
80,TQBR,2021-11-26,МосБиржа,MOEX,41818,1803472515.2,153.3,149.5,154.27,150.11,151.98,150.05,11866840,152.16,152.16,150.11,1639597699.8,1639597699.8,1639597699.8,0,3,SUR,-4.02
81,TQBR,2021-11-25,МосБиржа,MOEX,26479,1354399363.3,154.48,154.15,157.62,156.16,156.31,156.33,8664790,156.3,156.3,156.16,1288330867.3,1288330867.3,1288330867.3,0,3,SUR,1.35
82,TQBR,2021-11-24,МосБиржа,MOEX,44050,3080482147.5,160.1,153.01,162.96,153.3,156.67,154.25,19663170,156.87,156.87,153.3,2877062134.4,2877062134.4,2877062134.4,0,3,SUR,-3.26
83,TQBR,2021-11-23,МосБиржа,MOEX,50027,2774293917.4,154.0,151.0,159.45,155.99,154.77,159.45,17924770,154.51,154.51,155.99,2487119367.5,2487119367.5,2487119367.5,0,3,SUR,3.3
84,TQBR,2021-11-22,МосБиржа,MOEX,65589,2970156286.4,161.5,151.6,162.47,153.4,155.58,154.35,19091030,155.83,155.83,153.4,2701224185.4,2701224185.4,2701224185.4,0,3,SUR,-4.6
85,TQBR,2021-11-19,МосБиржа,MOEX,33378,1688279437.6,165.88,160.78,167.65,161.27,163.14,161.8,10348480,163.22,163.22,161.27,1599017740.6,1599017740.6,1599017740.6,0,3,SUR,-2.15
86,TQBR,2021-11-18,МосБиржа,MOEX,30971,1391055208.2,168.49,164.22,168.49,165.32,166.47,165.35,8356440,166.57,166.57,165.32,1250880794.7,1250880794.7,1250880794.7,0,3,SUR,-1.86
87,TQBR,2021-11-17,МосБиржа,MOEX,22495,1675333473.6,169.4,168.1,170.0,168.55,168.75,168.49,9928030,168.78,168.78,168.55,1577939570.4,1577939570.4,1577939570.4,0,3,SUR,-0.45
88,TQBR,2021-11-16,МосБиржа,MOEX,23585,1410013229.7,172.18,168.22,173.09,168.58,169.95,169.26,8291570,170.13,170.13,168.58,1309460647.1,1309460647.1,1309460647.1,0,3,SUR,-1.42
89,TQBR,2021-11-15,МосБиржа,MOEX,20860,1276717174.1,169.27,168.82,173.7,171.69,171.81,171.69,7431080,171.82,171.82,171.69,1222687925.4,1222687925.4,1222687925.4,0,3,SUR,1.21
0,TQBR,2021-11-12,МосБиржа,MOEX,22104,1369846995.0,171.49,168.01,171.66,169.73,169.24,169.64,8092130,169.25,169.25,169.73,1284463453.5,1284463453.5,1284463453.5,0,3,SUR,-0.86
1,TQBR,2021-11-11,МосБиржа,MOEX,22977,1459170311.2,170.26,167.68,171.49,171.38,169.82,171.11,8593020,169.71,169.71,171.38,1365688867.3,1365688867.3,1365688867.3,0,3,SUR,0.56
2,TQBR,2021-11-10,МосБиржа,MOEX,23463,1392066641.0,173.28,169.62,173.59,170.72,171.1,170.16,8135990,171.14,171.14,170.72,1231395139.8,1231395139.8,1231395139.8,0,3,SUR,-1.58
3,TQBR,2021-11-09,МосБиржа,MOEX,30048,1299550837.5,173.42,172.3,173.95,173.75,173.01,172.9,7510640,173.02,173.02,173.75,1241675102.7,1241675102.7,1241675102.7,0,3,SUR,0.0
4,TQBR,2021-11-08,МосБиржа,MOEX,17838,1083874176.4,172.97,172.35,174.26,172.86,173.11,172.9,6261190,173.11,173.11,172.86,1031676758.6,1031676758.6,1031676758.6,0,3,SUR,-0.04
5,TQBR,2021-11-05,МосБиржа,MOEX,17936,773059095.2,174.68,172.26,174.92,172.8,173.54,172.97,4454610,173.64,173.64,172.8,698042436.1,698042436.1,698042436.1,0,3,SUR,-0.53
6,TQBR,2021-11-03,МосБиржа,MOEX,18772,1284319885.5,173.17,171.23,175.19,173.93,173.39,173.9,7407080,173.35,173.35,173.93,1197535200.2,1197535200.2,1197535200.2,0,3,SUR,0.42
7,TQBR,2021-11-02,МосБиржа,MOEX,15100,862557397.1,175.28,173.07,175.3,173.07,173.77,173.17,4963820,173.81,173.81,173.07,800567016.9,800567016.9,800567016.9,0,3,SUR,-0.94
8,TQBR,2021-11-01,МосБиржа,MOEX,16204,1375006598.2,173.15,172.51,175.58,175.0,174.53,174.82,7878360,174.52,174.52,175.0,1317243496.8,1317243496.8,1317243496.8,0,3,SUR,0.85
9,TQBR,2021-10-29,МосБиржа,MOEX,16633,1177670170.7,176.14,172.5,176.14,173.85,173.78,173.35,6776950,173.78,173.78,173.85,1112162841.5,1112162841.5,1112162841.5,0,3,SUR,-1.24
10,TQBR,2021-10-28,МосБиржа,MOEX,20591,1664094365.0,173.02,173.02,176.5,176.34,174.83,175.52,9518510,174.75,174.75,176.34,1537518498.0,1537518498.0,1537518498.0,0,3,SUR,1.05
11,TQBR,2021-10-27,МосБиржа,MOEX,15966,1426736798.1,173.0,171.71,174.99,174.2,173.69,173.69,8214180,173.68,173.68,174.2,1362186228.7,1362186228.7,1362186228.7,0,3,SUR,0.15
12,TQBR,2021-10-26,МосБиржа,MOEX,19915,1355156006.0,175.0,171.8,175.64,174.02,173.69,173.43,7801940,173.71,173.71,174.02,1269998277.8,1269998277.8,1269998277.8,0,3,SUR,-0.46
13,TQBR,2021-10-25,МосБиржа,MOEX,26236,2078032979.7,170.55,170.31,175.16,175.08,173.3,174.23,11990510,173.22,173.22,175.08,1946685856.4,1946685856.4,1946685856.4,0,3,SUR,1.89
14,TQBR,2021-10-22,МосБиржа,MOEX,35553,3035356876.5,170.6,169.4,173.56,170.9,171.41,171.0,17708660,171.42,171.42,170.9,2961376799.8,2961376799.8,2961376799.8,0,3,SUR,0.19
15,TQBR,2021-10-21,МосБиржа,MOEX,44771,4424980940.4,173.49,170.0,173.49,170.9,170.91,170.68,25894860,170.89,170.89,170.9,4302781884.7,4302781884.7,4302781884.7,0,3,SUR,-1.63
16,TQBR,2021-10-20,МосБиржа,MOEX,67888,5005631234.3,180.52,171.78,180.6,173.58,174.44,173.5,28703800,174.43,174.43,173.58,4678886305.1,4678886305.1,4678886305.1,0,3,SUR,-3.85
17,TQBR,2021-10-19,МосБиржа,MOEX,27656,2026944005.1,185.9,178.87,185.91,179.5,180.88,180.44,11203990,180.98,180.98,179.5,1867509768.6,1867509768.6,1867509768.6,0,3,SUR,-1.98
18,TQBR,2021-10-18,МосБиржа,MOEX,22323,1847327169.0,186.3,183.13,187.0,183.49,184.81,184.09,9995550,184.86,184.86,183.49,1756755672.4,1756755672.4,1756755672.4,0,3,SUR,-0.88
19,TQBR,2021-10-15,МосБиржа,MOEX,28000,2099570050.8,181.7,179.42,186.49,185.35,184.14,185.72,11404070,184.01,184.01,185.35,1954660996.7,1954660996.7,1954660996.7,0,3,SUR,2.37
20,TQBR,2021-10-14,МосБиржа,MOEX,15033,925107153.2,181.99,180.76,183.91,181.8,182.39,181.42,5074550,182.34,182.34,181.8,879354136.0,879354136.0,879354136.0,0,3,SUR,0.03
21,TQBR,2021-10-13,МосБиржа,MOEX,23591,1654954727.5,182.56,177.84,182.82,181.32,180.03,181.36,9192470,180.0,180.0,181.32,1593823814.6,1593823814.6,1593823814.6,0,3,SUR,-0.8
22,TQBR,2021-10-12,МосБиржа,MOEX,35093,2166999595.0,176.7,175.96,184.36,183.5,180.89,182.82,11979480,180.74,180.74,183.5,1999887144.4,1999887144.4,1999887144.4,0,3,SUR,3.56
23,TQBR,2021-10-11,МосБиржа,MOEX,19911,1095437518.9,174.45,174.23,177.77,176.6,176.34,176.54,6212100,176.33,176.33,176.6,1037495850.1,1037495850.1,1037495850.1,0,3,SUR,0.94
24,TQBR,2021-10-08,МосБиржа,MOEX,17311,979066749.1,177.51,173.73,177.51,174.62,175.22,174.9,5589560,175.17,175.17,174.62,902811108.4,902811108.4,902811108.4,0,3,SUR,-1.22
25,TQBR,2021-10-07,МосБиржа,MOEX,20643,1083291576.5,173.89,172.92,178.1,177.17,176.43,177.06,6140070,176.39,176.39,177.17,1008221359.8,1008221359.8,1008221359.8,0,3,SUR,1.91
26,TQBR,2021-10-06,МосБиржа,MOEX,22989,1450507615.3,173.15,171.9,175.76,173.69,173.77,173.74,8347130,173.79,173.79,173.69,1370881780.0,1370881780.0,1370881780.0,0,3,SUR,-0.15
27,TQBR,2021-10-05,МосБиржа,MOEX,29520,2086862821.9,168.27,167.62,174.0,172.89,171.52,174.0,12163200,171.24,171.24,172.89,1776186528.7,1776186528.7,1776186528.7,0,3,SUR,3.74
28,TQBR,2021-10-04,МосБиржа,MOEX,26285,1480665508.4,170.5,167.43,171.47,168.39,169.71,167.73,8730830,169.73,169.73,168.39,1346757520.7,1346757520.7,1346757520.7,0,3,SUR,-1.89
29,TQBR,2021-10-01,МосБиржа,MOEX,25326,1469459199.6,173.4,169.64,173.48,170.01,170.56,170.96,8615320,170.55,170.55,170.01,1378076331.9,1378076331.9,1378076331.9,0,3,SUR,-1.61
30,TQBR,2021-09-30,МосБиржа,MOEX,21873,1714578922.6,172.9,172.06,174.48,173.93,173.68,173.76,9871860,173.67,173.67,173.93,1654461878.1,1654461878.1,1654461878.1,0,3,SUR,0.54
31,TQBR,2021-09-29,МосБиржа,MOEX,22636,1415686190.4,173.17,170.0,173.83,172.0,171.98,172.82,8231650,171.95,171.95,172.0,1348550285.2,1348550285.2,1348550285.2,0,3,SUR,-0.39
32,TQBR,2021-09-28,МосБиржа,MOEX,28264,1759081762.2,177.71,172.06,177.86,173.14,174.21,173.5,10097520,174.23,174.23,173.14,1699994523.2,1699994523.2,1699994523.2,0,3,SUR,-2.4
33,TQBR,2021-09-27,МосБиржа,MOEX,19254,1090315099.1,180.39,176.73,180.39,177.26,178.03,177.77,6124050,178.06,178.06,177.26,1036221863.2,1036221863.2,1036221863.2,0,3,SUR,-0.89
34,TQBR,2021-09-24,МосБиржа,MOEX,9426,548891685.7,179.96,178.61,180.44,179.06,179.32,179.37,3060930,179.33,179.33,179.06,510707964.8,510707964.8,510707964.8,0,3,SUR,-0.24
35,TQBR,2021-09-23,МосБиржа,MOEX,12462,749210692.5,179.84,178.34,180.89,179.4,179.77,179.8,4167510,179.78,179.78,179.4,698652337.0,698652337.0,698652337.0,0,3,SUR,0.27
36,TQBR,2021-09-22,МосБиржа,MOEX,39264,1867213115.1,182.34,177.5,182.59,178.73,179.29,179.31,10415570,179.27,179.27,178.73,1686399721.0,1686399721.0,1686399721.0,0,3,SUR,-1.3
37,TQBR,2021-09-21,МосБиржа,MOEX,9991,713072730.6,180.3,180.3,182.72,182.43,181.66,181.68,3925320,181.64,181.64,182.43,648683737.6,648683737.6,648683737.6,0,3,SUR,0.5
38,TQBR,2021-09-20,МосБиржа,MOEX,14609,894281794.7,181.57,179.86,183.3,181.51,181.26,180.77,4933560,181.28,181.28,181.51,822184598.3,822184598.3,822184598.3,0,3,SUR,-0.72
39,TQBR,2021-09-17,МосБиржа,MOEX,28710,2484718388.3,180.65,180.13,183.52,182.78,182.39,182.08,13622840,182.4,182.4,182.78,2432315316.8,2432315316.8,2432315316.8,0,3,SUR,0.99
40,TQBR,2021-09-16,МосБиржа,MOEX,34199,2091479340.3,185.0,178.73,185.58,179.65,181.08,180.3,11549530,181.13,181.13,179.65,1996297531.7,1996297531.7,1996297531.7,0,3,SUR,-2.42
41,TQBR,2021-09-15,МосБиржа,MOEX,18809,1415440365.2,181.3,181.04,185.99,185.41,183.53,184.77,7712360,183.49,183.49,185.41,1368888314.3,1368888314.3,1368888314.3,0,3,SUR,1.95
42,TQBR,2021-09-14,МосБиржа,MOEX,23757,1144534401.1,184.9,180.6,185.49,181.38,182.15,181.23,6281400,182.24,182.24,181.38,1105059647.7,1105059647.7,1105059647.7,0,3,SUR,-1.77
43,TQBR,2021-09-13,МосБиржа,MOEX,16948,958589231.3,186.15,183.15,186.56,183.78,184.26,184.5,5202420,184.26,184.26,183.78,899848907.0,899848907.0,899848907.0,0,3,SUR,-0.85
44,TQBR,2021-09-10,МосБиржа,MOEX,17626,1390804956.8,182.84,182.58,187.78,184.9,185.48,186.09,7498280,185.47,185.47,184.9,1351162540.8,1351162540.8,1351162540.8,0,3,SUR,2.08
45,TQBR,2021-09-09,МосБиржа,MOEX,21268,1162549663.3,182.95,181.02,184.88,183.18,182.91,182.29,6355850,182.92,182.92,183.18,1093066485.6,1093066485.6,1093066485.6,0,3,SUR,-0.11
46,TQBR,2021-09-08,МосБиржа,MOEX,20040,1331146926.6,187.0,181.3,187.83,182.88,183.77,182.49,7243590,183.81,183.81,182.88,1255989517.5,1255989517.5,1255989517.5,0,3,SUR,-2.36
47,TQBR,2021-09-07,МосБиржа,MOEX,11045,676914032.8,185.12,184.65,187.19,186.88,186.08,186.9,3637810,186.03,186.03,186.88,643255802.7,643255802.7,643255802.7,0,3,SUR,0.72
48,TQBR,2021-09-06,МосБиржа,MOEX,15999,698475262.9,186.68,184.8,188.17,186.05,186.36,185.56,3747880,186.4,186.4,186.05,655800064.4,655800064.4,655800064.4,0,3,SUR,-0.45
49,TQBR,2021-09-03,МосБиржа,MOEX,23737,1524275913.4,191.4,185.2,191.5,186.0,187.48,186.39,8134310,187.56,187.56,186.0,1355028858.3,1355028858.3,1355028858.3,0,3,SUR,-2.42
50,TQBR,2021-09-02,МосБиржа,MOEX,34063,2144059957.7,187.3,186.25,191.52,191.5,189.65,191.02,11304510,189.59,189.59,191.5,2036053238.3,2036053238.3,2036053238.3,0,3,SUR,2.36
51,TQBR,2021-09-01,МосБиржа,MOEX,13552,934911252.6,184.99,184.01,187.0,187.0,185.65,186.62,5035830,185.58,185.58,187.0,860029751.5,860029751.5,860029751.5,0,3,SUR,1.57
52,TQBR,2021-08-31,МосБиржа,MOEX,22800,2225745054.4,182.9,182.52,187.1,183.29,184.6,183.73,12062360,184.54,184.54,183.29,2162440824.0,2162440824.0,2162440824.0,0,3,SUR,0.66
53,TQBR,2021-08-30,МосБиржа,MOEX,18140,1136548553.7,181.85,181.85,184.74,182.87,183.45,182.52,6196640,183.44,183.44,182.87,1103852927.9,1103852927.9,1103852927.9,0,3,SUR,0.38
54,TQBR,2021-08-27,МосБиржа,MOEX,12861,822855132.7,180.1,180.1,182.23,182.02,181.76,181.83,4526960,181.76,181.76,182.02,782371948.0,782371948.0,782371948.0,0,3,SUR,1.11
55,TQBR,2021-08-26,МосБиржа,MOEX,12624,864500108.7,179.5,178.35,180.36,179.36,179.35,179.83,4820530,179.29,179.29,179.36,771920649.8,771920649.8,771920649.8,0,3,SUR,0.06
56,TQBR,2021-08-25,МосБиржа,MOEX,13947,827429951.6,179.79,179.33,182.18,179.65,180.53,179.73,4583280,180.56,180.56,179.65,785606108.8,785606108.8,785606108.8,0,3,SUR,-0.03
57,TQBR,2021-08-24,МосБиржа,MOEX,11936,657519271.5,181.89,179.05,182.22,179.61,180.16,179.79,3649650,180.18,180.18,179.61,628876100.4,628876100.4,628876100.4,0,3,SUR,-0.6
58,TQBR,2021-08-23,МосБиржа,MOEX,13296,800947865.4,181.9,180.13,182.99,181.1,181.67,180.88,4408780,181.83,181.83,181.1,687204338.4,687204338.4,687204338.4,0,3,SUR,-0.12
59,TQBR,2021-08-20,МосБиржа,MOEX,16929,1153398779.0,180.99,178.99,184.67,180.99,181.16,181.1,6366660,181.17,181.17,180.99,1118110713.1,1118110713.1,1118110713.1,0,3,SUR,0.22
60,TQBR,2021-08-19,МосБиржа,MOEX,31100,1929083422.4,182.0,180.06,185.32,180.71,182.6,180.71,10564730,182.65,182.65,180.71,1862076199.9,1862076199.9,1862076199.9,0,3,SUR,-1.22
61,TQBR,2021-08-18,МосБиржа,MOEX,27240,1949650696.6,181.49,181.01,185.33,184.02,183.65,182.95,10615850,183.64,183.64,184.02,1836662994.1,1836662994.1,1836662994.1,0,3,SUR,1.39
62,TQBR,2021-08-17,МосБиржа,MOEX,25036,1944270007.3,175.11,174.66,181.46,180.8,178.87,180.45,10869980,178.75,178.75,180.8,1764171122.2,1764171122.2,1764171122.2,0,3,SUR,3.29
63,TQBR,2021-08-16,МосБиржа,MOEX,12928,706174836.2,174.52,173.3,175.84,175.5,174.7,174.71,4042320,174.68,174.68,175.5,672830389.9,672830389.9,672830389.9,0,3,SUR,-0.02
64,TQBR,2021-08-13,МосБиржа,MOEX,12986,780949547.3,177.4,174.52,177.49,174.78,175.5,174.74,4449800,175.58,175.58,174.78,708028618.8,708028618.8,708028618.8,0,3,SUR,-1.54
65,TQBR,2021-08-12,МосБиржа,MOEX,15960,1063010836.7,176.22,175.6,177.9,176.67,176.93,177.48,6008120,176.92,176.92,176.67,1009795075.5,1009795075.5,1009795075.5,0,3,SUR,0.82
66,TQBR,2021-08-11,МосБиржа,MOEX,12427,1032402375.2,175.98,175.22,176.34,175.74,175.82,176.03,5871860,175.78,175.78,175.74,919772512.4,919772512.4,919772512.4,0,3,SUR,0.14
67,TQBR,2021-08-10,МосБиржа,MOEX,13290,497910161.8,174.8,174.8,176.0,175.95,175.66,175.79,2834390,175.67,175.67,175.95,474430350.5,474430350.5,474430350.5,0,3,SUR,0.49
68,TQBR,2021-08-09,МосБиржа,MOEX,12903,739292549.3,174.78,173.49,176.0,175.6,175.45,174.93,4213680,175.6,175.6,175.6,617773284.5,617773284.5,617773284.5,0,3,SUR,0.25
69,TQBR,2021-08-06,МосБиржа,MOEX,8860,524245384.3,175.99,174.41,176.0,174.5,174.94,174.5,2996650,174.96,174.96,174.5,497543342.2,497543342.2,497543342.2,0,3,SUR,-0.85
70,TQBR,2021-08-05,МосБиржа,MOEX,11443,900752777.5,174.4,174.2,176.35,176.0,175.61,176.0,5129220,175.59,175.59,176.0,845882057.5,845882057.5,845882057.5,0,3,SUR,0.95
71,TQBR,2021-08-04,МосБиржа,MOEX,12300,912291507.8,174.16,174.05,175.46,174.33,174.78,174.35,5219650,174.79,174.79,174.33,878641342.9,878641342.9,878641342.9,0,3,SUR,0.03
72,TQBR,2021-08-03,МосБиржа,MOEX,15101,1011930604.0,174.33,172.09,175.92,174.15,174.0,174.3,5815720,174.0,174.0,174.15,954212552.1,954212552.1,954212552.1,0,3,SUR,0.0
73,TQBR,2021-08-02,МосБиржа,MOEX,16496,948548452.7,173.01,173.01,176.23,174.25,174.82,174.3,5425750,174.87,174.87,174.25,893470571.7,893470571.7,893470571.7,0,3,SUR,0.51
74,TQBR,2021-07-30,МосБиржа,MOEX,12451,749496407.4,173.9,172.71,174.79,173.13,173.53,173.41,4319030,173.54,173.54,173.13,718005549.6,718005549.6,718005549.6,0,3,SUR,-0.52
75,TQBR,2021-07-29,МосБиржа,MOEX,17959,1110428933.2,172.0,171.75,174.96,174.23,173.8,174.32,6389110,173.78,173.78,174.23,1075312296.5,1075312296.5,1075312296.5,0,3,SUR,1.41
76,TQBR,2021-07-28,МосБиржа,MOEX,9732,565618760.1,171.64,171.33,172.5,171.92,171.96,171.9,3289270,171.97,171.97,171.92,542224502.5,542224502.5,542224502.5,0,3,SUR,0.16
77,TQBR,2021-07-27,МосБиржа,MOEX,12741,1056329043.6,170.95,169.76,172.35,171.95,171.36,171.63,6164430,171.35,171.35,171.95,1017618283.6,1017618283.6,1017618283.6,0,3,SUR,0.34
78,TQBR,2021-07-26,МосБиржа,MOEX,12321,715876064.7,169.49,168.6,171.15,170.44,169.98,171.05,4211640,169.92,169.92,170.44,670526855.4,670526855.4,670526855.4,0,3,SUR,0.62
79,TQBR,2021-07-23,МосБиржа,MOEX,13415,704110254.3,171.0,169.14,171.7,170.08,170.47,170.0,4130470,170.49,170.49,170.08,677551276.1,677551276.1,677551276.1,0,3,SUR,-0.23
80,TQBR,2021-07-22,МосБиржа,MOEX,21087,1514510883.0,167.0,166.0,170.42,170.01,168.38,170.39,8994720,168.24,168.24,170.01,1392359682.3,1392359682.3,1392359682.3,0,3,SUR,2.27
81,TQBR,2021-07-21,МосБиржа,MOEX,14960,884791481.5,167.81,166.18,168.12,166.91,166.96,166.6,5298630,167.0,167.0,166.91,814413102.1,814413102.1,814413102.1,0,3,SUR,-0.58
82,TQBR,2021-07-20,МосБиржа,MOEX,19994,1245868738.8,164.7,164.28,168.0,167.19,166.2,167.58,7496430,166.11,166.11,167.19,1164543457.3,1164543457.3,1164543457.3,0,3,SUR,2.06
83,TQBR,2021-07-19,МосБиржа,MOEX,32511,2265369660.4,168.99,163.58,171.32,164.44,167.75,164.2,13504180,168.0,168.0,164.44,2108476427.6,2108476427.6,2108476427.6,0,3,SUR,-3.13
84,TQBR,2021-07-16,МосБиржа,MOEX,14301,997732008.8,170.89,168.17,172.0,170.5,170.81,169.51,5840630,171.07,171.07,170.5,811144034.1,811144034.1,811144034.1,0,3,SUR,-0.7
85,TQBR,2021-07-15,МосБиржа,MOEX,14263,1150064037.4,172.3,170.03,172.3,170.62,170.9,170.7,6729450,170.91,170.91,170.62,1106552865.7,1106552865.7,1106552865.7,0,3,SUR,-0.67
86,TQBR,2021-07-14,МосБиржа,MOEX,14152,1000011457.2,171.49,170.8,172.57,172.01,171.63,171.85,5823910,171.7,171.7,172.01,967019910.3,967019910.3,967019910.3,0,3,SUR,0.44
87,TQBR,2021-07-13,МосБиржа,MOEX,13423,1030092099.6,172.4,170.53,172.96,171.2,171.38,171.1,6010160,171.41,171.41,171.2,932111632.2,932111632.2,932111632.2,0,3,SUR,-0.42
88,TQBR,2021-07-12,МосБиржа,MOEX,14462,1097707579.4,171.9,170.3,172.45,171.5,171.35,171.82,6406290,171.33,171.33,171.5,1045465019.1,1045465019.1,1045465019.1,0,3,SUR,0.16
89,TQBR,2021-07-09,МосБиржа,MOEX,14425,1037277326.7,172.96,171.01,173.17,171.1,171.83,171.55,6036490,171.86,171.86,171.1,985972640.2,985972640.2,985972640.2,0,3,SUR,-0.54
90,TQBR,2021-07-08,МосБиржа,MOEX,14143,1093305558.2,171.0,170.55,172.9,172.9,171.78,172.48,6364660,171.74,171.74,172.9,1041676684.8,1041676684.8,1041676684.8,0,3,SUR,0.56
0,TQBR,2021-07-08,МосБиржа,MOEX,14143,1093305558.2,171.0,170.55,172.9,172.9,171.78,172.48,6364660,171.74,171.74,172.9,1041676684.8,1041676684.8,1041676684.8,0,3,SUR,0.56
1,TQBR,2021-07-07,МосБиржа,MOEX,14695,881991184.5,172.2,170.9,172.9,171.91,171.68,171.52,5137510,171.67,171.67,171.91,851708992.3,851708992.3,851708992.3,0,3,SUR,-0.16
2,TQBR,2021-07-06,МосБиржа,MOEX,21686,1781977756.1,173.29,170.6,175.19,172.53,173.09,171.8,10294800,173.12,173.12,172.53,1737594169.0,1737594169.0,1737594169.0,0,3,SUR,-0.73
3,TQBR,2021-07-05,МосБиржа,MOEX,11105,662972926.3,171.29,170.78,173.19,172.49,172.25,173.07,3848930,172.19,172.19,172.49,604531359.4,604531359.4,604531359.4,0,3,SUR,1.15
4,TQBR,2021-07-02,МосБиржа,MOEX,12774,859851102.2,171.1,170.53,172.41,171.29,171.56,171.1,5012050,171.58,171.58,171.29,814730277.6,814730277.6,814730277.6,0,3,SUR,-0.12
5,TQBR,2021-07-01,МосБиржа,MOEX,18032,1425693992.4,171.2,169.83,172.7,170.69,171.27,171.3,8324180,171.28,171.28,170.69,1366531215.0,1366531215.0,1366531215.0,0,3,SUR,0.15
6,TQBR,2021-06-30,МосБиржа,MOEX,24077,1887899072.1,170.6,168.92,171.36,170.69,170.22,171.05,11090880,170.2,170.2,170.69,1809498410.3,1809498410.3,1809498410.3,0,3,SUR,0.13
7,TQBR,2021-06-29,МосБиржа,MOEX,25413,1786363054.0,173.51,170.28,175.14,170.51,172.09,170.82,10380450,172.15,172.15,170.51,1716232403.3,1716232403.3,1716232403.3,0,3,SUR,-1.68
8,TQBR,2021-06-28,МосБиржа,MOEX,17567,1139789414.3,172.8,172.27,175.05,174.49,173.96,173.73,6552110,173.96,173.96,174.49,1080141162.7,1080141162.7,1080141162.7,0,3,SUR,0.74
9,TQBR,2021-06-25,МосБиржа,MOEX,18866,1155060296.0,174.9,171.6,174.9,172.11,172.72,172.46,6687480,172.75,172.75,172.11,1067183067.9,1067183067.9,1067183067.9,0,3,SUR,-0.97
10,TQBR,2021-06-24,МосБиржа,MOEX,15325,1058633396.2,175.3,173.19,175.94,175.2,174.51,174.15,6066390,174.5,174.5,175.2,995325181.6,995325181.6,995325181.6,0,3,SUR,-0.64
11,TQBR,2021-06-23,МосБиржа,MOEX,12155,794382124.9,176.89,174.78,176.89,175.2,175.66,175.28,4522350,175.68,175.68,175.2,745944891.9,745944891.9,745944891.9,0,3,SUR,-0.55
